Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,48.375,49.75,47.6875,49.375,10.85899829864502,416200
2000-01-04,49.4375,50.5,47.4375,47.5625,10.460381507873535,422900
2000-01-05,48.9375,49.375,47.75,47.8125,10.515359878540039,247500
2000-01-06,47.0,47.3125,46.3125,46.875,10.309176445007324,397300
2000-01-07,48.0,49.0,47.0,48.3125,10.625327110290527,286100
2000-01-10,48.875,49.6875,48.3125,48.3125,10.625327110290527,306700
2000-01-11,47.5625,48.1875,46.75,47.375,10.419142723083496,302700
2000-01-12,47.1875,48.0,46.75,47.75,10.501611709594727,281800
2000-01-13,47.125,49.1875,46.625,48.9375,10.762779235839844,497400
2000-01-14,48.6875,48.6875,47.3125,48.1875,10.597835540771484,325700
2000-01-18,50.0,50.8125,49.375,50.75,11.161408424377441,795200
2000-01-19,52.0,54.0,51.5,51.9375,11.422566413879395,1444400
2000-01-20,52.5,52.625,48.625,49.0,10.776533126831055,588000
2000-01-21,50.9375,51.0,49.375,49.625,10.913984298706055,597800
2000-01-24,49.125,49.5,46.75,46.875,10.309176445007324,660700
2000-01-25,48.0,49.4375,47.75,48.0,10.556600570678711,1033200
2000-01-26,48.375,48.875,47.875,48.25,10.611581802368164,645300
2000-01-27,48.25,49.75,48.25,48.75,10.721548080444336,567900
2000-01-28,49.0,49.9375,48.5,48.5,10.6665620803833,703900
2000-01-31,48.5,49.6875,47.5625,49.4375,10.872746467590332,571300
2000-02-01,49.4375,49.75,48.125,49.4375,10.872746467590332,338500
2000-02-02,49.3125,49.875,48.375,48.5,10.6665620803833,387800
2000-02-03,49.0,49.0,48.0625,48.5,10.6665620803833,540900
2000-02-04,48.6875,49.0,47.5,47.6875,10.48786735534668,739800
2000-02-07,47.6875,47.875,46.125,46.3125,10.185465812683105,408400
2000-02-08,47.0,47.375,45.625,46.0,10.116744995117188,501300
2000-02-09,45.9375,45.9375,43.6875,44.0625,9.690627098083496,594500
2000-02-10,44.375,45.25,44.375,45.1875,9.995892524719238,581100
2000-02-11,45.1875,45.25,43.75,44.375,9.816164016723633,388700
2000-02-14,44.0,44.4375,43.25,43.75,9.677907943725586,270100
2000-02-15,43.625,46.0,43.375,45.8125,10.134151458740234,439500
2000-02-16,45.5625,46.6875,45.4375,46.5625,10.300060272216797,346600
2000-02-17,46.0625,47.25,45.8125,47.0625,10.410664558410645,370300
2000-02-18,48.375,48.9375,48.0,48.5625,10.742478370666504,604700
2000-02-22,48.1875,51.25,48.1875,51.125,11.30932903289795,682700
2000-02-23,50.875,50.875,49.0,49.25,10.894558906555176,988900
2000-02-24,49.0,49.1875,46.6875,47.625,10.535093307495117,577800
2000-02-25,48.125,48.375,46.0,46.375,10.258585929870605,614900
2000-02-28,46.375,46.4375,44.125,45.0,9.954421997070312,403500
2000-02-29,44.75,46.75,44.4375,45.25,10.009721755981445,468200
2000-03-01,45.25,45.5,44.375,45.0,9.954421997070312,667000
2000-03-02,44.875,46.5,44.375,45.625,10.09267520904541,1529400
2000-03-03,45.75,47.1875,45.1875,46.8125,10.355359077453613,282200
2000-03-06,45.875,46.875,44.8125,45.5625,10.07884693145752,540400
2000-03-07,45.0625,45.0625,36.8125,40.0,8.84837818145752,1434500
2000-03-08,40.0,40.5,38.875,39.0625,8.640990257263184,961800
2000-03-09,39.0,39.5,38.625,39.4375,8.723939895629883,562400
2000-03-10,39.375,40.1875,39.0,39.25,8.682464599609375,503600
2000-03-13,38.5,39.125,37.8125,38.5,8.516555786132812,516700
2000-03-14,38.5,38.9375,37.625,38.375,8.488910675048828,1218600
2000-03-15,38.0,41.375,38.0,40.375,8.93132495880127,508400
2000-03-16,40.125,43.0,40.0,42.75,9.456697463989258,499400
2000-03-17,41.5,41.9375,40.5625,40.5625,8.972800254821777,564100
2000-03-20,40.9375,42.4375,40.75,41.5625,9.194014549255371,235300
2000-03-21,41.0625,42.875,40.1875,42.0625,9.304617881774902,487100
2000-03-22,41.5625,41.5625,39.6875,39.9375,8.834546089172363,320900
2000-03-23,39.875,41.625,39.125,41.25,9.124886512756348,415000
2000-03-24,40.5,42.125,40.5,41.4375,9.166362762451172,238200
2000-03-27,41.5625,42.625,41.375,41.4375,9.166362762451172,322500
2000-03-28,40.4375,41.625,40.375,40.8125,9.028106689453125,325700
2000-03-29,40.5625,40.875,39.0625,39.25,8.682464599609375,522200
2000-03-30,39.25,40.0,38.625,39.8125,8.806890487670898,406800
2000-03-31,39.6875,43.5625,39.625,41.8125,9.249309539794922,630200
2000-04-03,42.4375,42.9375,40.8125,41.4375,9.166362762451172,417400
2000-04-04,40.4375,42.5,40.25,41.875,9.263138771057129,679200
2000-04-05,42.1875,43.125,41.1875,42.5,9.40139389038086,384700
2000-04-06,42.75,44.6875,42.5,43.3125,9.581125259399414,512300
2000-04-07,43.0625,44.1875,42.6875,43.75,9.677907943725586,448100
2000-04-10,43.5,44.125,42.875,43.5,9.622605323791504,419700
2000-04-11,44.5,44.9375,43.9375,44.625,9.871465682983398,335600
2000-04-12,44.5625,45.9375,43.6875,43.75,9.677907943725586,942400
2000-04-13,43.9375,46.75,43.5,43.5625,9.636430740356445,1164300
2000-04-14,43.4375,43.4375,41.0,41.0625,9.083410263061523,417900
2000-04-17,40.5,40.8125,38.0,39.1875,8.668641090393066,813700
2000-04-18,38.125,38.9375,38.0625,38.5625,8.530383110046387,643100
2000-04-19,38.3125,38.9375,37.9375,38.25,8.461254119873047,1259600
2000-04-20,38.875,40.0,38.3125,39.5,8.737771987915039,847500
2000-04-24,39.75,40.625,39.125,39.125,8.654812812805176,648400
2000-04-25,39.25,40.1875,39.25,39.5625,8.751596450805664,650800
2000-04-26,39.8125,40.0625,38.9375,38.9375,8.61334228515625,749100
2000-04-27,38.25,40.0,38.0,39.5625,8.751596450805664,984800
2000-04-28,39.3125,40.0625,39.25,39.375,8.710118293762207,584000
2000-05-01,39.375,39.9375,37.875,38.75,8.571856498718262,1672900
2000-05-02,38.9375,39.8125,38.4375,39.1875,8.668641090393066,2193500
2000-05-03,39.1875,39.8125,38.25,38.8125,8.585687637329102,519900
2000-05-04,38.9375,41.0,38.5625,39.0625,8.640990257263184,927700
2000-05-05,38.875,40.875,38.8125,40.25,8.90367603302002,658400
2000-05-08,39.75,40.75,39.5,40.1875,8.889848709106445,872400
2000-05-09,39.9375,40.25,38.3125,39.125,8.654812812805176,417400
2000-05-10,39.125,39.125,37.6875,37.875,8.378302574157715,439000
2000-05-11,37.9375,38.5,37.75,38.25,8.522006034851074,828800
2000-05-12,38.125,38.25,37.875,38.0,8.466304779052734,449100
2000-05-15,37.75,37.875,36.8125,37.875,8.438462257385254,464100
